City,city_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
"Dayton, Ohio",140407,978,48.1474171,51.8525829,2.7,71.4,20.5,0.2,2,0,8,37.1,18.8,23.3,6.2,14.7,83.2,7.9,2.3,2.4,1,3.2,81.8,13.6,4.5,0.1,47045,686,27602,355,21.5,1818.653463,53.7,40.59,43.8,63.5,38.6818855,16.63334966,4.331284698,2,47.97077828,47.23791236,0.110816517,5207.484663
"Kettering, Ohio",54855,1133,48.1474171,51.8525829,2.7,71.4,20.5,0.2,2,0,8,37.1,18.8,23.3,6.2,14.7,83.2,7.9,2.3,2.4,1,3.2,81.8,13.6,4.5,0.1,47045,686,27602,355,21.5,3780.72603,53.7,40.59,43.8,63.5,38.6818855,16.63334966,4.331284698,2,47.97077828,47.23791236,0.040540541,5207.484663
"Waco, Texas",139236,605,48.792935,51.207065,25.6,56.7,14.2,0.2,1.5,0,5.1,32.8,18.5,24.8,10.8,13.2,82.4,10.7,0.4,1.7,1.2,3.6,81,13.2,5.6,0.2,46262,1239,24273,645,19.4,4253.739232,66.9,45.22,55.5,78.3,46.3811762,13.40419238,23.35189395,2,61.03066709,34.22447044,0.0804791,6002.735413
"Charleston, South Carolina",137566,480,48.4350788,51.5649212,5,63.9,27.6,0.1,1.3,0,5.3,41.7,19.2,23,7.4,8.7,78.8,8,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,4253.739232,67.2,62.39,58,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.051400988,3291.683953
"North Charleston, South Carolina",115382,574,48.4350788,51.5649212,5,63.9,27.6,0.1,1.3,0,5.3,41.7,19.2,23,7.4,8.7,78.8,8,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,4253.739232,67.2,62.39,58,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.113488184,3291.683953
"Mount Pleasant, South Carolina",91684,717,48.4350788,51.5649212,5,63.9,27.6,0.1,1.3,0,5.3,41.7,19.2,23,7.4,8.7,78.8,8,1.5,2.9,2.5,6.3,77.3,16.3,6.2,0.2,57882,1257,35587,595,23.2,3731.400212,67.2,62.39,58,76.4,39.27412766,14.50457479,10.8809311,2,42.78147949,50.63880462,0.033252119,3291.683953
"Visalia, California",134605,1370,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10,25,18.1,20.2,22.6,14.2,78,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,3731.400212,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.066017407,3501.007419
"Tulare, California",65496,1241,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10,25,18.1,20.2,22.6,14.2,78,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,3731.400212,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.068939576,3501.007419
"Porterville, California",59599,1236,50.0181993,49.9818007,63.6,29.5,1.3,0.7,3.2,0.1,10,25,18.1,20.2,22.6,14.2,78,14.3,0.7,1.7,2.2,3.1,77.1,15.9,6.7,0.2,44871,1286,18962,394,22.5,1481.046567,55.4,15.98,43.3,67.5,49.34451444,10.42019093,15.47993007,2,51.89791159,42.36028273,0.052994978,3501.007419
"Hampton, Virginia",134510,1009,48.3064842,51.6935158,5.4,39.2,49.2,0.4,2.4,0.1,7.8,34,18.5,24.1,9.8,13.6,83.4,8.2,2.4,2,1.5,2.4,72.9,23.2,3.8,0.1,52021,1382,27053,647,22.4,3581.474997,62.1,56.17,53.4,70.9,42.14520173,13.66191726,0.248843098,1,28.70934633,66.25184425,0.068601931,3282.894478
"Gainesville, Florida",133997,820,48.3758875,51.6241125,9.3,62,19.8,0.3,5.9,0.1,6.6,46.1,19.2,23.3,5.3,6.2,74.7,8.8,4.1,3.3,4.6,4.5,70.2,25.5,4.2,0.1,45478,1546,26431,711,21.2,1967.086372,71.6,57.94,60.9,82.3,48.55152954,12.43077235,21.19343727,2,36.42656587,58.97130768,0.078595163,4618.194721
"Warren, Michigan",133943,1505,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,1967.086372,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.05406783,4331.440266
"Sterling Heights, Michigan",132438,1403,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,1967.086372,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.028694567,4331.440266
"St. Clair Shores, Michigan",58984,1949,48.6608512,51.3391488,2.5,80.2,10.9,0.2,3.7,0,6.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,86.9,9.2,3.8,0.2,58175,616,29740,276,27.4,2239.009491,50.7,37.12,42.1,59.2,36.86017148,15.56944666,2.805305252,1,53.57943488,42.04911856,0.027330494,4331.440266
"Cedar Rapids, Iowa",133562,720,49.3318425,50.6681575,3.1,87,4.8,0.1,2.3,0.1,3.8,38.6,15.2,24.4,8.7,13,84.8,8.3,0.7,1.9,1,3.2,85.6,9.6,4.6,0.1,62702,1489,32786,684,18.8,1834.893068,48,38.06,38.1,57.9,40.11628973,14.25833196,12.74795716,2,41.32436079,50.32963842,0.078937034,4441.51025
"Round Rock, Texas",133372,1421,49.2031485,50.7968515,24.1,60.9,6,0.2,6,0.1,4.8,45.6,13.9,25.4,7.4,7.7,80.3,9.1,0.8,0.9,1.2,7.7,79,14.5,6.4,0.1,79123,1440,34575,386,27.9,1834.893068,68.2,31.77,56.5,79.8,41.23403293,10.89725428,11.98994982,1,51.29726562,41.59325589,0.03981717,7375.9395
"Georgetown, Texas",79604,560,49.2031485,50.7968515,24.1,60.9,6,0.2,6,0.1,4.8,45.6,13.9,25.4,7.4,7.7,80.3,9.1,0.8,0.9,1.2,7.7,79,14.5,6.4,0.1,79123,1440,34575,386,27.9,1834.893068,68.2,31.77,56.5,79.8,41.23403293,10.89725428,11.98994982,1,51.29726562,41.59325589,0.026130669,7375.9395
"Cedar Park, Texas",79462,1207,49.2031485,50.7968515,24.1,60.9,6,0.2,6,0.1,4.8,45.6,13.9,25.4,7.4,7.7,80.3,9.1,0.8,0.9,1.2,7.7,79,14.5,6.4,0.1,79123,1440,34575,386,27.9,1834.893068,68.2,31.77,56.5,79.8,41.23403293,10.89725428,11.98994982,1,51.29726562,41.59325589,0.029119957,7375.9395
"Columbia, South Carolina",131674,373,48.5154457,51.4845543,5,43.3,46.2,0.1,2.7,0.1,7.7,38.9,18.9,26.5,5.5,10.3,78,7.3,1.1,8,2.4,3.2,74,21.5,4.5,0.1,52082,875,28018,426,21.4,1792.659318,64.9,57.88,54.4,75.3,45.76159385,11.29901454,9.070386784,2,31.09790069,64.01062102,0.116864787,2941.662516
"Waterbury, Connecticut",107568,1456,48.2368607,51.7631393,17.2,64.1,12.3,0.1,3.9,0,7.7,41.3,17.7,23.5,7.1,10.3,78.4,8.4,4.1,3.6,1.3,4.2,81,13.1,5.7,0.2,64872,827,35085,376,24.9,1792.659318,52,45.31,42.9,61.1,37.98256191,15.60449032,3.639981124,2,41.96450716,54.24953695,0.087386743,7254.60313
"Meriden, Connecticut",59395,963,48.2368607,51.7631393,17.2,64.1,12.3,0.1,3.9,0,7.7,41.3,17.7,23.5,7.1,10.3,78.4,8.4,4.1,3.6,1.3,4.2,81,13.1,5.7,0.2,64872,827,35085,376,24.9,1792.659318,52,45.31,42.9,61.1,37.98256191,15.60449032,3.639981124,2,41.96450716,54.24953695,0.051289298,7254.60313
"West Haven, Connecticut",54620,1961,48.2368607,51.7631393,17.2,64.1,12.3,0.1,3.9,0,7.7,41.3,17.7,23.5,7.1,10.3,78.4,8.4,4.1,3.6,1.3,4.2,81,13.1,5.7,0.2,64872,827,35085,376,24.9,1792.659318,52,45.31,42.9,61.1,37.98256191,15.60449032,3.639981124,2,41.96450716,54.24953695,0.032973457,7254.60313
"Concord, California",129295,1633,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.075601668,6663.845979
"Antioch, California",111502,1466,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.078082452,6663.845979
"San Ramon, California",75995,1570,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.024000736,6663.845979
"Pittsburg, California",72588,1588,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.073103548,6663.845979
"Walnut Creek, California",70166,1371,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.075514373,6663.845979
"Brentwood, California",64474,1675,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,3350.319386,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.046114593,6663.845979
"Elizabeth, New Jersey",129216,4049,48.7344793,51.2655207,30.7,40.7,20.1,0.1,4.9,0,7.4,37.1,17.2,23.9,7.4,14.4,68.6,7.9,11.7,2.8,5.3,3.7,82.8,12.9,4.1,0.1,73376,1330,38163,603,31.1,3350.319386,55.4,48.72,46.5,64.4,38.89643846,13.16447325,0,1,30.68543755,66.41018133,0.067800934,10696.10476
"Plainfield, New Jersey",50317,3260,48.7344793,51.2655207,30.7,40.7,20.1,0.1,4.9,0,7.4,37.1,17.2,23.9,7.4,14.4,68.6,7.9,11.7,2.8,5.3,3.7,82.8,12.9,4.1,0.1,73376,1330,38163,603,31.1,4465.254059,55.4,48.72,46.5,64.4,38.89643846,13.16447325,0,1,30.68543755,66.41018133,0.052315575,10696.10476
"Lafayette, Louisiana",126185,877,48.8439743,51.1560257,4.6,66.1,25.6,0.2,1.8,0,5.1,35.7,18.8,24.1,10.8,10.6,83.5,9.1,0.7,1.9,1.8,3,81.6,10.7,7.5,0.2,53950,1431,30656,755,24.1,1813.422127,69.2,61.5,59.5,78.9,43.35916719,11.29624664,8.318515376,2,64.57676392,30.98964992,0.11192476,2709.235468
"Topeka, Kansas",125310,787,48.4814341,51.5185659,12,74.5,7.6,0.6,1.2,0,5.4,38.2,16.8,23.6,8.7,12.8,83.2,9.7,0.9,1.9,1.4,2.9,75.8,19.9,4.2,0.1,54667,1174,28584,533,18,2711.076402,55.1,34.91,44.4,65.8,39.15505105,16.02591744,15.8244068,3,47.65403284,44.99111477,0.109633663,3953.777695
"Moore, Oklahoma",62055,1094,49.9846729,50.0153271,8.2,72.8,4.6,3.5,4.3,0.1,4.8,40.1,17.1,25.2,8.7,9,84,9,0.3,1.7,1.9,3.1,74,21.2,4.6,0.2,60632,915,29231,466,23.3,4238.072911,60.8,41.08,48.9,72.6,44.81417713,11.8770648,16.88373639,1,57.13841937,35.47647328,0.049547229,3500.96926
"Fargo, North Dakota",124662,967,50.5708592,49.4291408,2.5,87.1,4.3,1,2.9,0,2.7,38.7,17,23.7,8.6,12,83,8.5,0.9,2.7,1.5,3.3,84,11.9,4,0.1,58026,2291,34193,869,16,2192.69919,41.2,23.72,30.9,51.6,46.79895956,10.6873157,10.4347768,3,49.26442385,38.80303386,0.063026416,5001.820881
"Wilmington, North Carolina",123744,929,47.8532379,52.1467621,5.4,76.9,14,0.3,1.3,0.1,7,39.7,19.4,25.1,8,7.8,80.2,7.7,1.1,1.7,2,7.3,80.1,12.5,7.3,0.1,51457,941,31708,631,20.4,2817.442436,65.2,68.71,55.6,74.8,39.01307582,15.74781685,2.214963462,2,49.4562352,45.5556052,0.097276366,3679.575603
"Abilene, Texas",123420,446,48.9454905,51.0545095,23.8,64.5,7.4,0.5,1.9,0.1,4.4,30.6,22.3,25,11.5,10.6,81.1,10.3,0.6,2.2,1,4.8,78,15.7,6,0.2,49161,2217,25419,673,16.9,3603.991165,64.3,29.59,51.3,77.3,46.98596507,13.87372998,16.03348897,3,72.66330121,22.03938023,0.093204888,5139.565392
"Odessa, Texas",123334,1052,50.5945654,49.4054346,58.7,34.5,4.1,0.2,1,0,6.9,23.4,15.7,25.9,17.9,17.1,81.1,13.6,0.4,1.7,1,2.2,82.3,11,6.5,0.1,59528,2471,27728,973,22,3162.856766,65.5,8.74,51.5,79.5,49.3161506,9.696625472,9.455261431,3,68.4916507,28.05639201,0.087187832,4859.599281
"Columbia, Missouri",123195,725,48.5780891,51.4219109,3.3,79.5,8.5,0.1,4.2,0.1,4.4,44.8,17.9,23.1,6.3,7.9,77.7,11,1.1,3.9,2.1,4.2,74,21.1,4.7,0.2,52005,1208,28495,778,17.9,3444.269426,54.9,46.56,45.1,64.7,49.47300794,10.49816812,18.78604542,3,43.16306577,49.03538894,0.06625964,3551.649609
"Pearland, Texas",122460,981,50.6238529,49.3761471,29.7,49.1,12.9,0.3,6.2,0,4.9,41.7,14,20.2,11.2,12.8,86.3,8.9,0.2,0.8,0.9,2.8,80.5,14.6,4.9,0.1,76426,2188,32343,729,29.8,1813.315326,71.6,48.67,63.1,80.2,41.81118672,10.91812221,22.52862699,1,60.06799746,35.64915292,0.042358446,6396.588298
"Hartford, Connecticut",122105,2712,48.5536824,51.4463176,17.3,62.5,12.8,0.1,5,0,7.4,43.4,16.7,23.5,6.2,10.3,81.1,8.4,3.3,2.1,1.1,4,80.9,13.8,5,0.2,69936,847,37817,386,23,1813.315326,51.4,43.28,41.2,61.5,37.38945784,15.64487624,5.408640133,1,36.41831177,59.08682017,0.099652357,7214.261311
"New Britain, Connecticut",72495,2095,48.5536824,51.4463176,17.3,62.5,12.8,0.1,5,0,7.4,43.4,16.7,23.5,6.2,10.3,81.1,8.4,3.3,2.1,1.1,4,80.9,13.8,5,0.2,69936,847,37817,386,23,1813.315326,51.4,43.28,41.2,61.5,37.38945784,15.64487624,5.408640133,1,36.41831177,59.08682017,0.061232621,7214.261311
"Bristol, Connecticut",59947,876,48.5536824,51.4463176,17.3,62.5,12.8,0.1,5,0,7.4,43.4,16.7,23.5,6.2,10.3,81.1,8.4,3.3,2.1,1.1,4,80.9,13.8,5,0.2,69936,847,37817,386,23,1612.484223,51.4,43.28,41.2,61.5,37.38945784,15.64487624,5.408640133,1,36.41831177,59.08682017,0.041489941,7214.261311
"Vallejo, California",121692,1524,49.6743536,50.3256464,25.8,39,13.8,0.3,14.8,0.9,8.5,32.7,20.4,24.2,10.5,12.2,76.6,13.6,3,1.3,1.4,4.1,74.9,18.5,6.5,0.1,72950,1244,31934,518,31.8,1612.484223,62.8,11.08,49.9,75.7,39.94729932,13.56507044,3.718452427,2,31.25583187,61.62070398,0.091071031,5147.077128
"Fairfield, California",117133,1097,49.6743536,50.3256464,25.8,39,13.8,0.3,14.8,0.9,8.5,32.7,20.4,24.2,10.5,12.2,76.6,13.6,3,1.3,1.4,4.1,74.9,18.5,6.5,0.1,72950,1244,31934,518,31.8,1612.484223,62.8,11.08,49.9,75.7,39.94729932,13.56507044,3.718452427,2,31.25583187,61.62070398,0.065498925,5147.077128
"Vacaville, California",100670,1330,49.6743536,50.3256464,25.8,39,13.8,0.3,14.8,0.9,8.5,32.7,20.4,24.2,10.5,12.2,76.6,13.6,3,1.3,1.4,4.1,74.9,18.5,6.5,0.1,72950,1244,31934,518,31.8,1684.711204,62.8,11.08,49.9,75.7,39.94729932,13.56507044,3.718452427,2,31.25583187,61.62070398,0.047387091,5147.077128
"Allentown, Pennsylvania",121442,2672,48.8025745,51.1974255,22.8,66.5,5.4,0.1,3.3,0,7,35.1,16.6,24.7,7.1,16.6,80.6,9.6,2.1,2.3,0.9,4.5,87.9,7.8,4.2,0.1,60116,820,30988,540,24.7,1403.007947,53.6,51.79,43.2,64,38.36428906,15.8685255,7.925676043,2,45.77217643,50.5139975,0.058155612,6077.837361
"Ann Arbor, Michigan",119980,1659,49.5005657,50.4994343,4.5,70.6,11.7,0.2,8.7,0,5.4,52.6,15.7,18.4,4.4,8.8,72.2,7.7,5.2,6.5,2.5,5.9,77.7,17.6,4.6,0.2,65618,1092,37455,477,23.7,1963.938425,49.6,38.06,39.9,59.3,45.61748426,11.97379371,16.44648497,2,26.84883709,68.13254993,0.041783879,6424.935954
"Rochester, Minnesota",118935,831,48.9224379,51.0775621,4.8,81.1,5.5,0.2,5.8,0,4.3,49.6,15.8,19.3,6.4,8.8,73.9,11.4,5.4,3.5,1.7,4.1,86.5,8.8,4.6,0.1,72337,1659,37956,711,17.5,1878.122913,44.6,37.34,34.7,54.5,39.57322923,13.96098705,16.59295103,3,44.51322243,45.262015,0.047031331,3548.539639
"Cambridge, Massachusetts",118927,7182,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.05014736,7246.792502
"Lowell, Massachusetts",110997,3149,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.047302358,7246.792502
"Newton, Massachusetts",88414,1914,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.017405365,7246.792502
"Somerville, Massachusetts",81360,7619,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.043444453,7246.792502
"Waltham, Massachusetts",62495,1893,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.024217644,7246.792502
"Malden, Massachusetts",60470,4628,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,1878.122913,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.034225874,7246.792502
"Medford, Massachusetts",57341,2733,48.8428203,51.1571797,7.7,73.3,4.8,0.1,11.2,0,4.8,55,14.3,19.1,5.3,6.3,68.1,6.9,12.1,5,2.4,5.6,82.9,10.7,6.2,0.1,92878,735,47616,380,30.3,2398.298616,50.8,41.31,40.4,61.2,38.04696321,14.03627178,3.027706351,1,28.03360569,66.36957071,0.0282117,7246.792502
"Sugar Land, Texas",118488,1130,49.1547199,50.8452801,24.2,34.4,20.2,0.2,19.2,0,5.3,50.4,12,23.1,6.4,8.1,82,9.7,1.6,0.5,1.3,4.9,82.3,11.8,5.7,0.2,93645,1349,38382,621,33,2398.298616,71.3,42.98,61.6,81.1,42.08387202,9.493591281,5.53576767,1,44.75628277,51.39392367,0.03403896,7954.726191
"Missouri City, Texas",75457,1003,49.1547199,50.8452801,24.2,34.4,20.2,0.2,19.2,0,5.3,50.4,12,23.1,6.4,8.1,82,9.7,1.6,0.5,1.3,4.9,82.3,11.8,5.7,0.2,93645,1349,38382,621,33,1473.522372,71.3,42.98,61.6,81.1,42.08387202,9.493591281,5.53576767,1,44.75628277,51.39392367,0.036896774,7954.726191
"Lansing, Michigan",118210,1164,48.6339256,51.3660744,7.6,70.6,10.6,0.3,6,0,8.1,40.8,19.2,22.8,5.3,11.8,76.3,9.2,3.6,4.8,2.3,3.7,75.1,20,4.7,0.2,49109,922,27399,463,20.2,2875.197299,48.7,41.39,39.3,58.1,47.62351569,11.89208565,13.20635825,2,33.45178362,60.3257637,0.071895653,5369.676534
"Evansville, Indiana",117979,962,48.3245431,51.6754569,2.5,84.1,9.1,0.2,1.2,0.1,5.2,33.2,18.1,23.6,7.7,17.4,85.1,7.8,1.6,2,1.2,2.4,87.3,9.2,3.4,0.1,44815,1408,26917,852,19.6,3812.240059,56.7,60.92,46.9,66.5,40.03753605,15.29071175,9.167348347,2,55.8511592,39.34792503,0.108675071,2770.81912
"College Station, Texas",117911,890,50.6359957,49.3640043,25.1,56.7,10.2,0.1,6,0,4.7,41.1,18,22.9,8.7,9.3,77.7,11.3,2.4,2.5,2.7,3.4,69.5,24.8,5.6,0.1,43907,1389,25337,637,17,3812.240059,68.3,34.5,57.3,79.3,57.63330411,8.206445097,12.06357678,3,57.6363988,34.40061895,0.04861367,6491.058705
"Bryan, Texas",86276,726,50.6359957,49.3640043,25.1,56.7,10.2,0.1,6,0,4.7,41.1,18,22.9,8.7,9.3,77.7,11.3,2.4,2.5,2.7,3.4,69.5,24.8,5.6,0.1,43907,1389,25337,637,17,3134.648472,68.3,34.5,57.3,79.3,57.63330411,8.206445097,12.06357678,3,57.6363988,34.40061895,0.067373553,6491.058705
"Beaumont, Texas",116825,547,51.2243984,48.7756016,19.5,41.7,33.7,0.2,3.6,0,6.5,28.9,19.6,23.2,13.4,14.9,89.5,6.8,0.5,0.7,0.9,1.6,83,13,3.9,0.1,46315,1252,25370,616,19.7,3134.648472,70.1,49.8,61,79.2,41.34106477,13.37625942,8.402008935,2,48.91917186,48.44095962,0.091868917,5038.074806
"Port Arthur, Texas",54280,272,51.2243984,48.7756016,19.5,41.7,33.7,0.2,3.6,0,6.5,28.9,19.6,23.2,13.4,14.9,89.5,6.8,0.5,0.7,0.9,1.6,83,13,3.9,0.1,46315,1252,25370,616,19.7,4273.750382,70.1,49.8,61,79.2,41.34106477,13.37625942,8.402008935,2,48.91917186,48.44095962,0.095441465,5038.074806
"Provo, Utah",116618,1080,50.4555105,49.5444895,11.4,83,0.5,0.4,1.5,0.8,4.3,41,15.2,26.5,7.6,9.9,73.2,11.8,2,4.1,2.3,6.7,83.8,11.4,4.6,0.2,67042,820,23207,271,21.4,4273.750382,47.8,11.83,35,60.6,58.74911597,7.143325588,3.326983684,2,50.69783826,14.151257,0.042127084,2742.772248
"Orem, Utah",97828,2044,50.4555105,49.5444895,11.4,83,0.5,0.4,1.5,0.8,4.3,41,15.2,26.5,7.6,9.9,73.2,11.8,2,4.1,2.3,6.7,83.8,11.4,4.6,0.2,67042,820,23207,271,21.4,4273.750382,47.8,11.83,35,60.6,58.74911597,7.143325588,3.326983684,2,50.69783826,14.151257,0.045886127,2742.772248
"Lehi, Utah",69724,960,50.4555105,49.5444895,11.4,83,0.5,0.4,1.5,0.8,4.3,41,15.2,26.5,7.6,9.9,73.2,11.8,2,4.1,2.3,6.7,83.8,11.4,4.6,0.2,67042,820,23207,271,21.4,1807.164241,47.8,11.83,35,60.6,58.74911597,7.143325588,3.326983684,2,50.69783826,14.151257,0.022878721,2742.772248
"Palm Bay, Florida",115552,456,48.8691144,51.1308856,9.7,75.3,9.8,0.3,2.4,0.1,7.6,38.4,19.1,24.7,8.5,9.4,81.6,8,0.6,1.1,2.7,6,81.6,13.1,5.2,0.2,51536,616,29405,419,24.5,1807.164241,74.6,57.37,66.6,82.6,31.97261198,22.49114027,5.074386797,2,57.77501017,38.02326911,0.043561976,4451.891509
"Melbourne, Florida",83029,727,48.8691144,51.1308856,9.7,75.3,9.8,0.3,2.4,0.1,7.6,38.4,19.1,24.7,8.5,9.4,81.6,8,0.6,1.1,2.7,6,81.6,13.1,5.2,0.2,51536,616,29405,419,24.5,1662.006521,74.6,57.37,66.6,82.6,31.97261198,22.49114027,5.074386797,2,57.77501017,38.02326911,0.088976617,4451.891509
"Springfield, Illinois",114230,723,47.9993338,52.0006662,2.2,80.8,12.6,0.1,1.9,0,6.9,41.2,18.2,25.1,6.5,9,83.4,7.6,1.6,2,1.5,3.9,72,23,4.8,0.2,58687,1256,33277,700,19.6,1240.245982,52.8,42.18,42.9,62.7,37.6975317,15.56240215,14.12655407,3,50.77002836,41.5835646,0.102245989,5255.623213
"Manchester, New Hampshire",112673,1315,49.6529034,50.3470966,6.3,85.7,2.1,0.1,3.8,0,4.8,41.4,15.1,24.5,7.9,11.1,81.5,8.4,0.8,2.2,1,6.1,83.2,11.2,5.5,0.1,75777,1259,37622,461,27.9,1240.245982,48.5,41.89,38.1,58.8,37.04228691,13.90351354,21.19130268,2,46.70078494,46.50279935,0.080516171,7847.634721
"Nashua, New Hampshire",89355,1118,49.6529034,50.3470966,6.3,85.7,2.1,0.1,3.8,0,4.8,41.4,15.1,24.5,7.9,11.1,81.5,8.4,0.8,2.2,1,6.1,83.2,11.2,5.5,0.1,75777,1259,37622,461,27.9,926.7420792,48.5,41.89,38.1,58.8,37.04228691,13.90351354,21.19130268,2,46.70078494,46.50279935,0.032733636,7847.634721
